15000 3000
181 31 90
248 239 0
58 181 45
94 160 0
139 116 0
246 239 90
40 23 45
284 9 0
138 54 45
294 205 90
210 81 0
253 9 90
215 212 135
297 229 45
56 131 135
137 111 90
290 261 45
36 40 90
225 207 0
157 213 45
77 171 45
215 41 135
204 177 90
26 273 45
160 189 0
277 151 90
65 205 45
198 241 0
202 171 135
201 123 90
182 168 135
170 129 90
134 269 135
152 97 0
105 191 0
300 78 90
290 80 135
213 271 135
41 154 45
249 12 135
21 274 90
88 50 0
236 209 0
16 140 0
241 158 90
180 35 45
23 233 45
18 232 135
266 115 0
208 182 45
180 264 0
62 84 45
126 278 90
267 282 90
128 258 90
114 218 45
58 245 90
38 140 0
278 274 90
133 180 0
133 217 135
201 243 90
62 201 0
296 233 135
19 135 90
6 110 45
13 38 0
117 255 90
36 140 135
188 232 45
64 79 90
43 142 45
199 92 45
78 92 90
233 74 90
12 145 135
67 153 90
280 291 135
235 268 135
94 45 135
217 8 45
254 180 90
150 4 0
153 244 135
230 50 0
205 102 90
288 275 135
191 286 90
185 43 0
184 68 135
108 130 90
150 182 0
100 146 90
199 262 90
5 27 90
113 122 45
150 196 45
146 239 0
124 258 45
162 192 0
216 227 135
23 34 135
239 289 45
20 268 135
97 143 0
178 265 45
79 146 90
65 261 0
244 101 45
236 79 135
282 144 0
115 20 135
152 50 135
93 84 90
42 287 135
153 107 45
193 185 135
132 9 90
48 21 90
260 299 90
57 215 135
162 242 45
144 112 45
253 278 45
71 184 45
190 163 45
62 77 0
57 157 135
149 47 45
4 63 90
259 208 0
24 245 90
234 1 0
146 81 45
217 153 0
222 202 45
290 88 0
198 237 135
247 274 0
120 22 135
240 254 90
274 138 90
94 140 135
154 279 135
228 138 135
70 144 45
290 92 45
214 152 90
155 223 90
235 212 0
122 51 0
187 56 0
48 246 90
270 194 135
164 76 90
55 234 135
46 216 135
52 65 90
73 143 45
43 2 45
206 282 90
56 261 90
143 37 0
17 62 90
115 135 90
175 28 45
135 267 0
170 149 135
85 278 135
155 194 0
82 29 45
55 231 0
145 102 135
274 76 90
136 24 90
244 171 0
90 136 135
263 271 45
53 298 0
111 136 45
13 65 45
58 103 90
228 91 90
182 222 90
20 248 0
91 73 135
50 107 0
248 3 135
27 181 135
269 121 135
218 12 135
14 42 135
52 289 90
89 101 0
157 54 135
292 72 45
139 92 45
262 5 90
92 136 0
63 192 135
159 92 135
39 61 135
166 255 135
104 229 90
91 202 45
7 232 90
106 138 90
6 284 90
211 175 0
167 76 90
203 27 90
196 165 0
143 290 45
173 277 45
199 231 0
151 142 45
205 63 135
228 188 45
56 167 45
81 55 135
229 114 45
50 31 90
88 70 135
265 83 45
10 76 0
4 12 135
269 292 135
18 51 135
143 136 135
123 254 135
297 65 0
231 33 135
84 286 90
213 159 90
126 67 135
201 252 45
279 204 45
152 48 90
258 284 45
218 295 90
196 37 90
295 125 135
242 183 45
189 126 45
92 154 90
11 237 0
188 91 90
285 91 0
270 203 0
152 86 90
40 34 45
188 63 90
110 57 0
292 231 90
106 168 90
115 277 0
237 112 135
2 111 90
131 230 45
162 5 135
44 144 45
155 221 90
111 186 135
165 33 90
130 34 0
184 56 45
233 75 135
55 101 45
89 159 45
76 269 45
154 186 45
127 139 135
217 41 45
168 55 0
237 15 45
300 101 135
37 120 45
203 115 135
18 72 135
192 112 90
38 110 0
102 228 0
276 268 135
119 258 90
51 180 45
198 47 0
190 139 135
131 245 135
66 197 0
173 136 45
85 67 135
126 261 45
40 36 45
34 293 135
276 238 45
184 162 0
258 190 0
271 166 0
209 94 0
17 201 90
36 148 0
182 164 135
175 157 45
78 215 0
90 46 90
188 109 90
5 171 135
274 13 90
86 99 0
129 84 45
167 52 135
113 127 45
296 250 135
176 129 135
276 41 45
44 242 135
299 143 45
99 272 45
151 195 0
9 103 90
235 74 45
191 271 45
196 167 45
67 214 0
181 79 135
161 131 135
206 177 45
110 185 45
252 50 45
192 5 90
30 126 45
247 31 90
190 51 90
220 81 0
173 160 0
109 282 135
47 21 0
281 177 90
59 254 135
271 79 135
132 298 0
272 206 0
100 205 0
210 47 90
78 231 0
50 223 90
113 240 0
179 72 90
272 30 0
21 198 0
251 14 90
54 71 135
161 172 45
277 139 90
280 138 45
127 153 135
130 72 45
224 130 135
239 110 45
298 208 0
4 261 90
271 136 135
53 178 0
13 145 90
17 115 45
5 189 135
139 69 135
194 147 0
58 122 90
166 197 90
36 95 0
75 244 90
27 278 135
156 52 0
191 215 90
52 109 45
257 207 135
77 29 0
194 68 45
105 195 45
190 59 135
248 214 90
31 290 45
231 185 135
94 21 90
148 105 45
177 56 0
79 175 45
300 242 90
94 227 90
72 145 135
205 213 135
58 102 45
181 48 135
131 29 135
144 239 90
7 88 45
240 168 0
139 234 90
132 85 90
215 227 0
46 139 135
102 121 135
268 286 45
290 75 90
252 60 0
52 190 45
11 236 135
223 111 45
225 82 90
72 39 135
145 33 135
294 7 45
247 259 45
80 198 0
283 131 45
274 172 90
129 187 90
29 109 0
145 197 90
135 220 45
122 146 90
87 44 45
64 209 45
56 212 0
11 132 45
138 124 135
273 210 135
49 240 45
140 7 0
188 66 0
75 85 45
212 1 90
194 178 135
37 59 135
219 70 90
224 43 0
233 260 0
116 211 135
110 4 0
157 281 0
161 80 135
48 146 90
145 299 90
244 105 90
71 111 135
181 284 0
23 46 0
112 149 0
195 179 45
218 182 0
300 62 45
224 277 90
68 188 0
236 87 0
98 21 45
221 102 135
228 263 45
46 20 90
234 135 0
49 64 90
177 262 90
66 63 135
247 138 135
241 117 135
283 45 135
227 276 45
50 241 135
52 138 45
218 14 45
278 262 0
137 55 0
275 32 0
269 241 90
98 262 90
287 2 90
50 89 90
41 74 135
12 250 135
211 28 45
221 48 45
168 67 45
201 227 45
20 43 45
50 67 135
102 291 90
202 292 90
240 234 45
190 95 135
77 192 90
85 227 0
287 184 45
144 125 0
234 149 135
204 225 45
212 148 90
242 106 45
48 285 90
251 213 90
28 237 45
2 231 0
149 243 135
109 155 90
121 209 90
245 234 90
298 85 0
102 81 135
240 157 90
43 47 135
164 65 45
259 1 0
151 28 45
163 128 45
154 181 90
235 151 135
91 123 45
113 136 135
43 133 135
31 229 0
110 136 45
16 125 90
26 29 45
245 147 90
252 212 90
55 278 135
163 160 45
283 254 45
21 54 0
64 10 0
270 56 45
183 75 45
275 86 0
136 102 90
268 288 0
198 155 135
231 172 0
22 79 0
10 249 135
235 35 90
237 223 135
187 259 90
168 282 45
217 239 45
262 260 135
160 88 135
219 22 0
118 275 0
230 185 0
14 120 90
205 248 90
27 146 0
263 158 135
277 103 0
190 103 0
103 130 90
132 189 135
264 82 0
12 207 45
281 275 0
259 27 0
94 155 0
235 90 135
130 98 90
290 4 45
214 25 90
171 89 0
161 204 135
126 80 45
134 1 135
296 25 135
160 271 45
148 168 0
47 260 0
14 262 45
102 297 45
279 34 135
213 126 0
31 20 0
196 3 135
163 169 135
181 175 0
129 76 135
127 141 135
86 197 45
55 289 135
239 229 135
295 148 135
86 218 0
249 148 45
80 230 135
132 106 135
115 162 45
249 220 135
5 168 135
27 248 135
297 84 45
280 237 45
234 146 45
295 45 90
71 38 0
245 275 0
177 74 0
208 150 90
140 265 0
36 61 90
171 279 0
6 262 0
82 283 0
276 225 135
282 226 135
94 88 90
221 164 135
108 83 45
29 79 0
2 219 135
232 85 135
77 233 45
252 59 0
177 101 135
66 108 0
167 119 45
55 272 45
187 129 45
240 82 0
242 136 135
166 156 135
211 251 45
241 130 135
93 238 45
186 185 135
93 95 0
271 212 90
299 21 0
60 203 135
287 204 135
134 28 0
116 297 45
119 75 45
9 74 45
53 286 135
12 249 90
92 133 135
161 13 0
260 7 45
249 81 0
166 262 135
137 249 90
76 126 135
85 30 135
252 102 90
149 111 90
295 73 0
222 236 0
293 204 135
222 167 45
286 249 90
122 132 135
95 265 45
270 124 45
88 152 0
165 90 45
165 218 90
127 230 45
85 155 135
148 214 45
98 50 90
141 119 135
42 64 45
237 156 135
233 232 45
161 286 45
92 247 0
282 270 90
144 12 0
93 114 90
214 52 135
108 113 45
59 292 45
8 6 0
241 194 0
286 7 135
160 84 0
215 249 0
66 165 135
155 36 0
74 46 45
146 118 135
43 89 0
111 240 45
275 122 135
49 197 0
84 99 90
256 169 135
237 173 0
236 216 90
226 161 45
294 41 135
150 98 0
290 237 45
194 124 45
11 220 45
235 226 135
267 51 90
159 145 45
154 109 0
125 9 90
217 138 45
144 165 0
30 78 135
3 173 45
211 224 90
199 295 135
152 104 0
11 164 135
114 213 45
23 15 0
160 263 45
76 103 45
286 195 90
71 144 0
158 70 0
163 66 0
116 136 135
65 135 90
48 281 135
248 53 90
188 140 90
274 192 135
257 31 135
191 232 90
4 245 135
42 32 90
111 130 0
25 170 90
274 104 0
72 77 135
195 275 90
291 299 135
233 203 90
61 120 45
112 245 45
236 123 0
259 63 45
79 191 135
84 173 135
134 81 135
194 76 135
120 46 45
166 258 90
125 135 0
17 58 0
8 103 45
247 300 90
202 59 90
130 61 135
61 255 0
109 154 0
44 57 135
72 132 135
112 179 135
42 279 135
291 231 135
123 150 90
199 20 45
174 94 90
56 219 0
145 96 135
2 63 0
72 136 0
252 171 0
84 104 0
20 107 135
272 55 90
35 218 90
183 264 45
208 146 0
54 118 45
285 213 90
187 3 90
72 74 90
118 76 0
98 40 0
21 74 135
73 286 45
79 243 45
108 192 0
3 85 135
79 167 0
182 177 0
232 216 0
292 152 0
156 271 0
110 90 45
154 268 45
224 116 45
170 12 0
46 39 135
238 231 135
196 272 0
300 33 135
138 153 90
214 76 90
226 81 135
5 206 0
290 146 0
181 125 90
196 116 45
274 19 0
230 128 135
276 128 45
201 163 90
192 125 0
56 90 45
187 138 45
265 292 0
154 175 135
204 131 90
87 168 0
23 155 90
117 206 45
1 157 45
87 179 135
70 168 0
8 216 135
299 59 135
31 159 45
99 113 90
272 172 135
40 187 0
204 238 45
94 289 0
178 24 135
276 64 135
142 266 45
179 194 135
144 278 0
161 205 45
138 160 90
257 146 0
145 132 45
207 147 135
116 101 90
32 113 135
153 279 0
60 201 45
22 135 135
265 62 0
219 8 135
66 211 90
146 130 0
80 292 0
186 111 135
58 231 45
207 210 45
166 62 135
37 116 90
21 97 0
274 110 90
257 102 90
200 167 135
230 205 0
250 59 90
82 125 45
153 113 0
52 243 90
47 127 135
271 114 0
133 265 45
204 236 90
33 231 0
264 153 45
127 159 90
82 170 90
209 78 135
276 65 0
259 182 135
73 41 45
192 12 45
250 112 135
116 23 135
140 196 0
187 192 0
125 269 90
118 282 45
36 38 90
247 95 90
293 117 90
273 173 135
218 170 90
189 52 45
247 182 45
147 56 90
211 256 45
139 35 0
171 147 135
3 134 45
13 209 45
10 64 90
87 41 90
140 38 135
148 56 90
287 60 135
172 164 45
117 51 45
30 80 135
90 245 0
243 142 135
154 87 90
151 252 90
122 291 90
90 200 0
18 41 0
294 276 45
66 256 135
198 96 135
124 18 90
188 39 135
186 122 45
138 257 45
221 61 0
190 94 45
194 51 135
12 17 135
137 78 45
279 138 0
104 177 90
180 211 0
270 242 90
12 88 0
189 129 0
216 71 135
189 16 0
264 199 45
294 225 45
217 264 135
68 291 135
131 172 0
211 51 0
132 122 135
73 19 0
244 103 90
186 51 135
242 44 135
184 62 45
8 120 90
298 23 90
295 183 135
250 269 0
95 187 45
251 188 0
263 170 0
100 174 135
280 28 0
103 227 135
170 289 90
124 297 45
297 46 90
277 262 135
57 132 45
3 22 135
215 93 0
40 235 0
48 297 90
248 14 45
166 157 0
50 33 0
125 159 90
60 114 45
115 193 0
87 282 90
274 156 135
160 181 45
139 29 90
238 171 90
261 30 90
30 163 90
51 137 135
178 290 135
215 170 0
283 187 135
228 5 45
91 220 135
28 50 90
74 196 45
6 255 90
132 158 0
291 76 135
10 88 45
28 265 90
295 165 45
141 163 45
164 128 90
152 13 90
108 282 90
115 141 45
116 282 135
154 265 0
192 169 0
93 107 135
69 59 45
116 246 135
128 225 135
116 53 45
66 239 45
70 292 45
64 300 90
229 7 90
157 160 135
3 246 0
296 138 135
296 257 45
53 141 90
168 68 90
216 168 135
11 141 0
10 220 45
27 129 45
219 28 135
179 25 0
97 245 45
259 112 135
293 284 90
181 199 45
283 49 135
93 20 45
218 61 45
24 5 0
153 219 0
277 71 0
189 7 45
178 106 135
10 23 135
56 21 0
129 7 135
177 221 45
46 83 45
206 272 135
65 64 135
154 38 90
86 276 45
240 279 90
79 162 0
296 216 135
146 19 45
101 93 45
16 74 90
280 103 90
232 14 0
196 251 0
184 299 135
232 110 45
37 100 45
117 140 0
246 262 0
34 246 90
91 56 0
222 280 45
38 228 45
58 297 90
278 292 135
54 70 45
23 123 90
76 236 0
144 18 135
138 129 0
165 167 90
88 187 135
146 192 135
275 10 0
150 119 90
39 71 135
20 210 90
199 18 0
19 171 0
272 236 135
21 142 45
1 193 0
222 219 90
128 36 45
147 18 90
110 215 45
184 165 45
245 175 0
107 283 90
111 243 90
133 7 135
173 196 135
196 4 45
110 255 90
272 283 90
76 233 45
200 256 45
118 113 45
123 174 90
108 7 45
7 22 0
169 145 45
70 52 135
245 289 45
26 226 0
47 252 45
210 127 45
49 212 90
174 176 135
256 49 45
221 288 90
270 170 0
153 52 45
140 23 135
244 68 0
269 270 135
91 38 90
215 187 45
142 30 90
149 115 45
235 53 135
82 68 90
244 220 0
51 216 45
168 60 135
258 183 90
158 185 45
143 151 90
168 210 135
132 273 90
276 109 45
288 4 90
107 230 0
105 8 0
153 288 90
283 36 90
43 52 135
167 183 90
163 211 0
268 146 135
247 57 0
105 204 0
103 209 0
194 101 135
27 126 0
17 215 45
294 126 135
205 110 90
103 182 90
64 128 45
238 147 90
293 146 135
186 268 45
245 248 45
134 271 135
93 22 45
217 53 45
174 281 0
269 6 0
161 285 90
36 21 135
43 55 90
261 245 45
122 239 0
98 120 90
94 235 45
146 18 45
100 147 45
14 53 90
38 58 90
97 32 45
169 38 45
62 227 0
128 205 45
2 180 135
298 10 90
83 156 45
113 200 45
173 209 45
101 131 45
119 197 135
260 172 90
242 115 90
129 34 135
253 275 135
267 66 135
180 152 0
93 217 45
189 186 0
5 260 135
81 101 90
66 130 90
27 138 90
161 167 45
152 127 45
41 166 135
199 39 90
105 254 90
188 13 45
174 163 90
84 1 45
253 6 45
158 60 45
50 175 45
182 269 90
120 13 135
255 55 45
11 203 45
39 124 135
263 133 45
232 133 135
51 46 0
168 44 90
254 36 90
297 205 0
295 266 0
154 183 90
32 33 45
270 253 45
283 252 45
241 199 135
208 107 90
140 180 135
194 64 135
229 12 0
169 132 135
158 158 135
28 191 90
261 69 135
114 94 0
16 290 0
146 210 135
137 251 0
223 204 135
186 291 135
276 107 0
291 256 90
231 209 0
192 90 0
24 53 45
203 2 135
204 284 90
168 172 0
223 175 90
195 250 135
202 111 135
207 131 90
63 238 90
198 269 135
99 220 0
290 85 0
223 112 90
142 87 90
50 287 45
128 53 90
197 39 90
293 234 90
233 71 45
127 188 135
95 35 90
115 44 45
107 261 90
178 221 135
244 174 90
38 157 90
41 241 135
92 185 0
232 126 135
67 202 45
228 184 90
147 73 0
256 24 135
273 228 90
166 113 45
224 74 45
188 131 45
111 282 45
5 236 90
83 215 90
114 172 135
289 266 0
113 266 0
292 123 90
248 6 0
244 167 90
118 25 45
12 176 0
205 183 135
283 160 45
102 32 0
69 3 90
141 259 90
230 2 90
144 66 135
1 142 135
84 92 45
152 125 0
254 30 90
173 10 90
145 137 135
234 282 90
243 289 45
230 52 0
160 187 45
117 295 90
29 149 0
140 75 90
160 127 0
171 155 45
17 162 90
294 281 45
96 28 135
285 60 135
130 163 0
300 194 135
254 213 90
113 267 135
113 99 90
132 271 90
261 47 0
235 273 135
204 176 0
293 245 135
232 249 135
24 101 45
169 228 45
139 101 45
112 250 0
246 299 0
218 147 0
12 101 45
8 90 135
68 168 90
11 152 135
13 40 45
90 235 135
124 6 135
255 57 0
115 139 135
228 94 0
5 181 0
216 66 45
239 286 0
72 32 45
104 296 135
259 278 45
16 252 135
182 53 135
148 14 135
209 87 0
124 207 90
173 25 90
248 94 0
298 28 45
270 32 0
204 229 135
152 69 45
59 49 135
230 222 90
225 28 0
100 48 0
71 153 0
73 231 45
22 89 0
223 171 90
271 215 0
158 183 135
200 273 135
36 226 90
247 220 90
106 106 135
72 128 45
3 109 90
84 224 90
97 93 45
111 2 0
128 95 135
157 198 45
93 75 0
70 228 90
164 190 0
96 227 90
211 186 135
231 292 0
117 282 45
252 58 45
168 160 135
262 28 135
273 129 0
297 113 90
89 258 90
249 139 0
121 193 0
241 15 135
63 105 45
256 112 90
209 102 0
7 257 45
230 100 45
150 115 45
182 25 45
10 195 0
146 112 0
96 293 90
183 192 135
140 274 45
200 131 90
243 49 90
281 4 135
224 118 90
184 219 135
82 181 90
182 37 0
19 261 135
68 39 135
167 9 90
9 153 45
297 75 45
151 157 45
261 51 90
90 152 45
41 288 0
252 146 135
299 71 0
265 277 135
102 101 45
258 87 45
251 130 0
225 96 90
199 173 0
184 295 135
196 174 90
111 8 45
30 152 135
277 118 0
212 228 135
14 43 90
61 280 90
95 13 45
75 161 45
218 275 135
223 101 45
240 59 45
191 114 45
287 43 45
118 171 45
106 256 0
218 1 45
282 120 0
38 158 90
268 133 0
166 196 0
272 162 45
228 299 0
150 183 0
139 228 90
221 216 0
64 33 0
21 148 135
100 253 45
150 125 45
5 53 45
1 270 90
52 70 45
157 296 45
171 163 90
24 52 45
130 296 0
33 100 45
224 76 0
93 154 45
109 151 135
212 188 0
108 208 135
22 285 135
206 145 0
171 185 90
53 273 135
231 268 135
53 290 0
82 129 0
254 215 90
249 103 0
127 83 90
130 113 90
222 208 135
299 29 45
38 131 135
18 21 0
283 246 135
132 83 90
15 289 135
4 217 135
75 176 0
87 291 90
205 281 90
66 137 0
146 199 135
73 150 135
195 257 90
185 47 135
141 161 0
135 174 90
42 115 45
157 275 135
36 113 45
85 248 135
51 229 90
281 260 45
28 33 0
14 280 135
286 70 135
76 53 90
255 180 45
125 219 90
119 146 90
92 7 90
195 225 90
66 39 135
128 222 0
56 100 135
292 176 0
291 240 90
182 7 45
177 17 135
60 98 135
190 225 45
64 273 90
124 70 135
283 14 45
225 155 90
72 118 90
131 70 0
234 231 0
230 250 90
156 84 0
50 154 90
105 107 135
233 77 0
9 237 90
246 162 135
39 203 45
273 116 45
184 255 90
195 52 135
272 159 135
45 240 45
43 121 90
82 201 135
275 250 0
256 217 90
290 265 90
222 174 135
119 13 45
224 106 90
1 50 90
130 181 90
270 14 45
244 266 90
26 236 45
180 87 135
126 149 135
142 208 135
95 72 90
168 102 0
46 146 45
173 88 0
233 218 45
5 300 135
293 273 45
178 202 0
45 293 45
50 232 45
258 263 135
86 55 45
184 252 135
31 58 90
255 73 90
118 271 0
290 219 135
160 107 45
208 46 135
260 100 135
104 179 45
83 293 135
289 57 90
252 144 0
22 80 135
139 117 45
3 186 135
254 17 0
223 183 90
26 8 135
19 240 0
250 263 90
283 2 135
213 46 0
88 286 135
170 71 135
44 124 45
159 185 45
98 154 135
34 277 45
138 262 90
173 50 0
237 246 0
95 115 0
156 285 0
217 99 90
134 129 135
62 82 90
189 110 90
209 272 90
31 65 135
186 282 45
73 218 0
114 104 0
37 29 0
296 64 135
268 257 45
103 15 90
102 205 45
73 239 135
139 296 90
103 187 0
228 262 0
202 252 135
192 275 135
279 232 45
33 130 135
54 300 45
101 203 90
131 243 45
253 82 0
206 170 90
102 209 0
223 85 90
117 105 135
298 79 135
61 264 90
219 10 0
276 173 0
256 13 135
96 41 45
58 96 0
269 168 90
2 234 0
158 248 135
2 82 135
8 105 0
193 41 90
256 11 0
95 238 0
115 128 45
65 286 45
70 81 135
14 168 0
43 207 135
239 77 135
70 7 0
53 197 135
32 144 45
85 27 90
154 195 135
128 218 90
51 186 90
67 11 90
174 115 135
250 3 0
34 271 135
216 77 45
254 265 45
12 8 90
243 197 90
189 213 0
7 299 0
250 189 0
64 270 135
30 54 0
19 217 45
205 207 90
231 133 135
104 248 0
56 281 90
92 263 90
215 105 45
163 77 90
174 161 45
35 18 0
280 157 90
274 52 0
195 222 90
43 200 135
135 61 45
224 19 90
163 74 0
59 112 45
150 262 135
198 54 90
37 295 0
14 92 135
116 227 90
3 7 0
169 253 135
269 54 45
176 118 0
180 41 45
192 268 45
207 235 0
1 298 0
215 265 90
287 198 0
102 182 45
36 69 90
255 136 135
56 287 45
16 144 135
36 13 135
223 279 45
92 273 45
181 92 90
57 31 90
112 29 0
61 137 135
249 279 0
34 180 45
101 97 135
32 133 0
226 230 135
5 21 90
48 145 135
155 12 45
240 92 45
58 218 45
256 251 45
126 235 135
141 297 90
295 206 135
69 93 135
14 37 0
142 259 90
206 104 90
246 104 0
1 180 135
267 227 0
26 293 45
168 6 0
157 168 135
292 225 45
250 241 45
132 56 90
103 291 0
281 297 0
254 13 90
53 289 45
237 13 0
13 279 45
198 287 90
202 125 45
53 92 45
131 62 45
63 236 0
264 161 135
248 30 135
117 157 135
186 5 45
14 100 45
232 223 45
16 216 90
251 12 45
19 190 135
177 163 45
39 53 0
195 74 0
197 17 90
229 23 135
297 118 0
291 105 135
125 156 0
284 137 90
84 108 135
288 217 135
233 17 45
195 141 135
34 184 45
286 44 0
216 251 0
177 208 0
26 133 0
141 243 45
116 105 90
290 198 135
43 192 45
40 226 45
235 251 0
284 215 45
32 284 90
223 29 90
136 38 0
156 291 0
135 88 0
7 247 135
56 166 0
261 231 90
66 283 0
133 281 0
212 192 135
283 72 135
270 101 135
1 96 0
215 196 0
109 73 135
281 289 135
86 60 135
248 55 90
31 189 0
129 79 135
92 230 0
76 6 135
278 231 45
38 264 0
14 142 90
298 134 90
223 10 135
239 8 135
144 129 135
22 148 0
76 185 90
254 207 0
17 209 45
90 195 90
136 73 135
148 177 90
177 64 135
163 241 0
217 217 0
266 257 45
129 14 135
202 285 135
152 197 135
187 185 45
30 101 135
118 253 45
186 77 0
165 36 45
38 297 135
35 240 90
290 228 135
250 157 0
279 92 90
188 196 45
111 273 45
226 52 0
115 120 45
118 28 45
88 181 0
81 85 135
224 46 90
209 264 135
230 62 135
172 108 0
117 143 135
113 287 90
103 195 135
271 104 90
50 257 135
237 224 0
63 185 45
77 212 90
238 46 0
96 48 0
214 258 135
238 163 0
199 300 90
69 133 0
240 141 0
297 287 135
82 46 0
229 135 45
49 50 0
60 292 45
200 188 135
186 55 135
267 107 0
117 99 135
134 86 0
124 33 135
281 107 135
50 165 45
185 291 0
151 10 45
201 1 45
72 180 45
287 136 135
9 188 0
227 263 90
204 154 90
107 87 45
92 66 45
166 189 45
197 285 90
35 139 90
177 4 45
203 226 135
172 287 90
56 39 45
31 286 0
280 269 90
111 234 45
137 297 0
135 31 90
188 212 0
142 220 45
44 96 135
227 248 135
38 239 90
202 158 0
126 85 0
213 128 45
128 168 90
71 43 0
11 64 45
270 300 90
173 182 135
98 290 0
282 189 90
250 145 135
204 73 90
4 131 0
271 86 90
33 183 0
93 299 90
120 131 0
117 177 135
235 176 135
77 293 45
274 81 135
246 253 0
101 241 0
257 100 135
184 260 90
99 87 45
264 244 0
6 204 0
83 144 90
297 126 0
6 275 45
291 15 135
292 178 45
174 235 90
80 163 45
111 179 0
113 81 0
9 277 90
68 81 0
96 22 0
88 203 90
270 84 0
107 234 45
208 47 45
78 83 45
70 278 0
216 112 0
168 188 90
252 92 45
211 211 90
54 185 90
252 12 45
248 136 90
272 250 0
166 121 45
166 206 0
115 221 90
40 139 90
72 29 45
290 31 45
20 238 90
98 271 90
115 213 45
160 245 45
82 49 0
245 204 135
4 290 45
104 150 45
197 195 45
25 34 0
201 104 0
258 91 0
144 68 135
213 149 0
206 252 90
24 184 90
49 213 0
14 155 45
225 220 90
28 98 90
276 195 45
2 214 45
51 230 0
199 11 135
51 280 135
207 110 90
112 52 135
61 247 45
197 116 135
75 233 135
162 269 0
215 299 90
265 24 135
56 53 0
188 178 90
107 134 135
164 288 90
159 42 0
50 41 45
187 109 0
91 232 45
269 10 45
99 108 135
260 265 90
216 268 45
104 175 45
81 283 135
61 38 90
23 114 0
13 136 90
159 119 135
231 273 45
158 33 90
75 22 45
73 170 135
30 98 90
54 142 0
160 223 135
83 46 0
93 298 0
299 286 135
